,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
77,174128.cif,Li1+:12.000 O2-:138.000 P5+:24.000 U6+:24.000,Li1,5.0,1.0,2,1,0.048,"[178.015, 142.514, 142.514, 96.223, 96.223, 93.055, 88.997, 82.12, 82.12, 72.254]","{(3.13, -8.4, 2.19), (5.16, 0.0, -4.27), (-6.05, 0.0, -3.43), (2.47, 8.26, -2.61), (5.6, 7.41, -0.42), (0.0, -9.25, 0.0), (-1.1, 0.0, -8.64), (-3.13, -8.4, -2.19), (-5.6, 7.41, 0.42), (-2.47, 8.26, 2.61)}"
78,174131.cif,As5+:5.000 Li1+:3.000 O2-:35.000 U6+:7.000,Li1,5.0,1.0,2,1,0.091,"[168.843, 145.447, 145.447, 94.755, 94.755, 94.416, 94.416, 84.428, 84.428, 69.108]","{(6.13, -0.03, 5.15), (0.0, -8.14, 5.15), (3.26, -8.41, 2.57), (3.26, 8.37, -2.57), (0.0, -8.14, -5.15), (6.13, -0.03, -5.15), (-3.26, -8.37, -2.57), (0.0, 8.64, 0.0), (-3.26, 8.41, 2.57), (12.65, -0.07, 0.0)}"
79,174131.cif,As5+:5.000 Li1+:3.000 O2-:35.000 U6+:7.000,Li2,5.0,1.0,2,1,0.092,"[169.932, 144.38, 144.38, 94.451, 94.451, 93.738, 93.738, 84.963, 84.963, 71.246]","{(5.54, -0.06, 4.9), (-3.14, 7.94, 2.45), (3.14, -7.94, 2.45), (5.54, -0.06, -4.9), (11.81, -0.13, 0.0), (0.0, -7.42, 4.9), (3.14, 7.87, -2.45), (-3.14, -7.87, -2.45), (-0.0, -7.42, -4.9), (0.0, 8.4, 0.0)}"
81,174381.cif,Ge4+:0.920 Li1+:12.628 Mo6+:0.280 O2-:16.000 P5+:2.800,Li6,5.0,1.0,2,1,0.092,"[156.008, 151.294, 113.491, 101.227, 100.789, 98.349, 90.533, 90.464, 85.9, 72.698]","{(5.06, -6.41, -2.74), (4.12, -8.13, 4.83), (2.81, 4.87, 5.54), (-0.94, -1.72, 7.57), (3.75, 6.59, -2.03), (-7.87, 1.55, -2.8), (-2.81, -4.87, -5.54), (-8.81, -0.17, 4.76)}"
82,174382.cif,Ge4+:0.920 Li1+:11.828 Mo6+:0.280 O2-:16.000 P5+:2.800,Li6,5.0,1.0,2,1,0.09,"[156.022, 151.306, 113.659, 102.721, 101.362, 97.811, 90.309, 88.917, 87.1, 71.573]","{(5.13, -6.5, -2.7), (3.78, 6.56, -1.99), (4.2, -8.15, 4.81), (2.85, 4.9, 5.52), (-0.93, -1.66, 7.51), (-7.98, 1.6, -2.82), (-2.85, -4.9, -5.52), (-8.91, -0.06, 4.69)}"
83,174383.cif,Ge4+:0.920 Li1+:11.468 Mo6+:0.280 O2-:16.000 P5+:2.800,Li6,5.0,1.0,2,1,0.086,"[156.036, 151.33, 113.904, 101.952, 101.11, 98.048, 90.04, 89.547, 86.543, 72.26]","{(5.13, -6.56, -2.78), (-2.9, -5.01, -5.56), (2.9, 5.01, 5.56), (4.22, -8.2, 4.85), (-8.03, 1.54, -2.78), (-0.91, -1.64, 7.63), (3.81, 6.66, -2.07), (-8.94, -0.1, 4.84)}"
84,174384.cif,Ge4+:0.920 Li1+:11.268 Mo6+:0.280 O2-:16.000 P5+:2.800,Li6,5.0,1.0,2,1,0.085,"[156.036, 151.414, 114.148, 102.885, 100.813, 98.239, 89.805, 88.522, 87.49, 71.404]","{(5.26, -6.7, -2.76), (-2.85, -5.06, -5.63), (2.85, 5.06, 5.63), (4.26, -8.32, 4.89), (-1.0, -1.62, 7.65), (-9.11, 0.02, 4.78), (-8.11, 1.64, -2.87), (3.85, 6.68, -2.02)}"
85,174531.cif,Fe2+:5.840 Fe3+:2.160 Li1+:13.828 O2-:56.000 P5+:16.000,Fe3,5.0,2.0,4,8,0.057,"[157.339, 156.177, 117.271, 109.014, 92.648, 90.842, 89.576, 86.44, 85.107, 82.426]","{(1.41, -3.86, 7.88), (1.36, -3.64, 7.53), (1.42, -3.69, 7.59), (3.65, 3.9, 6.03), (1.47, -3.92, 7.94), (6.49, -3.39, 0.01), (-5.39, -0.38, 7.89), (1.91, 7.68, -1.55), (-3.21, 7.44, 5.98), (8.72, 4.2, -1.55)}"
86,174531.cif,Fe2+:5.840 Fe3+:2.160 Li1+:13.828 O2-:56.000 P5+:16.000,Li4,5.0,1.0,2,1,0.026,"[157.339, 156.177, 117.271, 109.014, 92.648, 90.842, 89.576, 86.44, 85.107, 82.426]","{(1.41, -3.86, 7.88), (1.36, -3.64, 7.53), (1.42, -3.69, 7.59), (3.65, 3.9, 6.03), (1.47, -3.92, 7.94), (6.49, -3.39, 0.01), (-5.39, -0.38, 7.89), (1.91, 7.68, -1.55), (-3.21, 7.44, 5.98), (8.72, 4.2, -1.55)}"
87,174531.cif,Fe2+:5.840 Fe3+:2.160 Li1+:13.828 O2-:56.000 P5+:16.000,Li1,5.0,1.0,2,1,0.054,"[149.171, 132.183, 114.217, 108.669, 108.005, 101.742, 92.43, 87.771, 81.883, 65.563]","{(7.19, 5.36, -0.25), (-3.91, 6.3, 6.05), (-6.36, -2.97, -0.08), (7.21, 5.12, -1.86), (-3.28, 5.48, -7.79), (-7.01, 4.11, 1.22), (-6.38, -2.73, 1.53), (-0.2, 7.91, -1.36), (-3.28, -0.53, 6.36), (3.48, 3.76, 7.15)}"
88,174531.cif,Fe2+:5.840 Fe3+:2.160 Li1+:13.828 O2-:56.000 P5+:16.000,Li3,5.0,1.0,2,1,0.088,"[170.367, 139.279, 124.16, 97.429, 95.636, 95.538, 94.152, 90.006, 85.975, 76.155]","{(-5.36, -3.17, -6.25), (-4.47, 7.35, 0.48), (-2.14, 5.23, -7.47), (-4.53, 8.07, -2.31), (3.51, -1.56, -7.01), (-2.27, -8.11, 2.53), (6.6, -6.5, 1.77), (-7.69, -1.06, 1.7), (-4.66, -5.28, 7.7), (6.54, -5.78, -1.02)}"
89,180011.cif,Li1+:4.000 O2-:16.000 Ti3+:4.000 Ti4+:4.000,Li1,5.0,1.0,2,1,0.055,"[176.968, 155.63, 100.253, 100.253, 93.13, 89.868, 83.506, 83.506, 80.108, 80.108]","{(0.4, -1.27, -8.41), (-1.48, 0.0, 7.9), (4.62, 4.09, -4.55), (0.0, 10.18, 0.0), (-0.4, -1.27, 8.41), (4.22, 4.81, 3.86), (7.77, 0.0, -1.2), (-4.62, 4.09, 4.55), (-0.68, -0.0, -8.92), (-4.22, 4.81, -3.86)}"
90,180012.cif,Li1+:6.400 O2-:16.000 Ti3+:6.400 Ti4+:1.600,Li1,5.0,1.0,2,1,0.049,"[172.978, 170.575, 98.992, 94.594, 94.594, 91.22, 91.22, 88.229, 88.229, 88.046]","{(0.32, 0.06, -8.97), (-0.27, 0.0, 9.17), (8.33, 0.0, -0.67), (-0.32, 0.06, 8.97), (-4.3, -4.93, 4.92), (3.98, 4.7, 4.05), (0.0, -9.57, -0.0), (0.36, 0.0, -8.76), (-3.98, 4.7, -4.05), (4.3, -4.93, -4.92)}"
91,180012.cif,Li1+:6.400 O2-:16.000 Ti3+:6.400 Ti4+:1.600,Li2,5.0,1.0,2,1,0.014,"[176.376, 160.856, 99.468, 99.468, 94.175, 90.705, 90.705, 89.473, 88.688, 88.688]","{(-8.13, 1.09, -0.1), (8.41, 0.0, -0.94), (0.0, -8.64, 0.0), (-7.86, 0.0, -1.13), (4.25, 5.04, 4.16), (-4.25, 5.04, -4.16), (-0.08, 0.0, -9.25), (8.13, 1.09, 0.1), (3.89, -4.7, -4.06), (-3.89, -4.7, 4.06)}"
92,180013.cif,Li1+:7.200 O2-:16.000 Ti3+:7.200 Ti4+:0.800,Li2,5.0,1.0,2,1,0.047,"[172.437, 171.65, 93.331, 93.331, 92.814, 92.814, 87.948, 87.61, 87.61, 84.508]","{(0.34, 0.0, 9.46), (4.29, -5.04, 4.35), (-4.29, -5.04, -4.35), (-0.0, -8.79, 0.0), (-8.03, -1.0, -0.21), (7.82, 0.0, 1.17), (3.74, -4.75, -4.14), (-8.23, 0.0, 0.76), (-3.74, -4.75, 4.14), (8.03, -1.0, 0.21)}"
93,180013.cif,Li1+:7.200 O2-:16.000 Ti3+:7.200 Ti4+:0.800,Li1,5.0,1.0,2,1,0.043,"[176.758, 163.416, 105.867, 98.152, 98.152, 86.302, 86.302, 81.946, 81.946, 77.338]","{(-4.12, -4.28, -3.77), (0.87, 0.0, -8.92), (0.38, 0.53, -8.55), (-0.38, 0.53, 8.55), (0.12, -0.0, 8.17), (-4.49, -4.64, 4.78), (0.0, -9.45, 0.0), (-8.11, 0.0, 0.64), (4.12, -4.28, 3.77), (4.49, -4.64, -4.78)}"
94,180730.cif,B3+:20.000 Cs1+:8.000 Li1+:12.000 O2-:40.000,Li1,5.0,1.0,2,1,0.049,"[166.168, 127.582, 116.808, 115.201, 108.917, 104.217, 103.609, 88.825, 69.531, 65.908]","{(0.17, -7.03, 7.05), (-2.37, -5.45, -5.79), (5.57, -1.43, 6.94), (8.68, -2.46, 2.28), (-5.48, -4.42, -1.13), (-2.88, 5.99, 3.62), (5.69, -1.73, -3.14), (-5.87, 6.71, -1.8), (-0.21, 4.1, 6.37), (0.29, -7.34, -3.04)}"
95,183434.cif,B3+:22.000 Li1+:12.000 O2-:44.000 Rb1+:10.000,Li3,5.0,1.0,2,1,0.038,"[162.176, 125.987, 117.161, 116.212, 105.468, 103.621, 101.806, 92.338, 69.445, 68.266]","{(4.0, 0.08, -6.52), (4.64, 2.38, -5.47), (-5.94, 2.24, 4.49), (-6.58, -0.07, 3.44), (-4.07, -6.03, 1.21), (-7.43, 0.01, -6.79), (-1.93, 5.62, -6.34), (-1.07, 5.54, 3.9), (2.5, -9.27, 2.08), (7.36, -5.97, 1.48)}"
98,183601.cif,Fe2+:7.000 Fe3+:1.000 Li1+:15.000 O2-:56.000 P5+:16.000,Fe3,5.0,2.0,4,8,0.041,"[161.659, 156.121, 114.822, 110.475, 94.79, 89.748, 87.604, 87.392, 82.912, 82.785]","{(1.11, -3.9, 7.81), (-1.56, 4.07, -7.65), (-5.29, -0.16, 8.05), (3.47, 3.86, 6.04), (1.34, -3.59, 8.16), (1.91, 7.82, -1.73), (-3.16, 7.29, 5.93), (-8.99, -4.22, 1.78), (-6.63, 3.54, 0.01), (-1.79, 3.76, -8.0)}"
99,183601.cif,Fe2+:7.000 Fe3+:1.000 Li1+:15.000 O2-:56.000 P5+:16.000,Li5,5.0,1.0,2,1,0.019,"[161.659, 156.121, 114.822, 110.475, 94.79, 89.748, 87.604, 87.392, 82.912, 82.785]","{(1.11, -3.9, 7.81), (-1.56, 4.07, -7.65), (-5.29, -0.16, 8.05), (3.47, 3.86, 6.04), (1.34, -3.59, 8.16), (1.91, 7.82, -1.73), (-3.16, 7.29, 5.93), (-8.99, -4.22, 1.78), (-6.63, 3.54, 0.01), (-1.79, 3.76, -8.0)}"
100,183601.cif,Fe2+:7.000 Fe3+:1.000 Li1+:15.000 O2-:56.000 P5+:16.000,Li2,5.0,1.0,2,1,0.064,"[147.469, 132.276, 114.626, 111.488, 107.134, 99.596, 92.304, 87.031, 81.923, 63.717]","{(-3.32, -0.62, 6.33), (4.0, -6.2, -6.05), (7.08, 5.3, -0.35), (3.13, -5.51, 7.68), (-6.21, -2.79, 1.5), (-6.22, -3.02, 0.03), (6.9, -4.04, -1.22), (0.23, -7.91, 1.38), (7.07, 5.07, -1.82), (3.31, 3.6, 7.07)}"
101,183602.cif,Co2+:6.840 Co3+:1.160 Li1+:14.840 O2-:56.000 P5+:16.000,Co3,5.0,2.0,4,8,0.162,"[147.833, 146.315, 123.333, 107.897, 101.695, 90.166, 89.29, 88.183, 86.887, 76.125]","{(1.31, -3.64, 7.56), (-1.88, -7.66, 1.66), (-3.56, -3.9, -5.97), (-5.54, -0.15, 7.97), (1.44, -3.73, 8.04), (-3.31, 7.46, 5.8), (-1.2, 3.61, -7.65), (-8.87, -4.08, 1.59), (-1.33, 3.71, -8.14), (-6.51, 3.44, -0.09)}"
102,183602.cif,Co2+:6.840 Co3+:1.160 Li1+:14.840 O2-:56.000 P5+:16.000,Li5,5.0,1.0,2,1,0.07,"[147.833, 146.315, 123.333, 107.897, 101.695, 90.166, 89.29, 88.183, 86.887, 76.125]","{(1.31, -3.64, 7.56), (-1.88, -7.66, 1.66), (-3.56, -3.9, -5.97), (-5.54, -0.15, 7.97), (1.44, -3.73, 8.04), (-3.31, 7.46, 5.8), (-1.2, 3.61, -7.65), (-8.87, -4.08, 1.59), (-1.33, 3.71, -8.14), (-6.51, 3.44, -0.09)}"
103,183602.cif,Co2+:6.840 Co3+:1.160 Li1+:14.840 O2-:56.000 P5+:16.000,Li2,5.0,1.0,2,1,0.058,"[146.15, 133.828, 113.91, 110.426, 106.858, 101.128, 95.993, 85.417, 81.222, 65.544]","{(-6.79, 4.04, 1.11), (7.71, 5.32, -0.62), (-2.79, 5.35, -8.05), (7.69, 5.09, -1.89), (-6.23, -2.79, 1.44), (-6.25, -3.01, 0.17), (0.2, 7.82, -1.97), (-3.26, -0.54, 6.25), (3.69, 3.78, 7.27), (-3.82, 6.29, 5.92)}"
105,183611.cif,Co2+:8.000 F1-:8.000 Li1+:16.000 O2-:32.000 P5+:8.000,Li3,5.0,1.0,2,1,0.041,"[142.251, 129.859, 114.45, 114.45, 110.91, 106.84, 86.382, 86.382, 78.071, 78.071]","{(9.75, 0.0, -5.95), (2.68, -5.87, -6.21), (-2.68, -5.87, 6.21), (0.0, 10.48, 0.0), (-3.5, -0.91, -6.74), (-6.18, 5.52, -0.53), (6.18, 5.52, 0.53), (4.39, -0.0, 6.48), (-2.62, 0.0, -7.01), (3.5, -0.91, 6.74)}"
108,183876.cif,F1-:2.000 Li1+:2.000 O2-:8.000 P5+:2.000 V3+:2.000,Li1,5.0,1.0,2,1,0.058,"[154.409, 141.142, 124.708, 116.129, 106.726, 92.86, 78.773, 77.279, 77.103, 75.806]","{(4.05, -3.57, -6.24), (4.09, 7.49, 0.72), (-2.19, 7.17, 2.48), (-1.39, 7.03, 6.34), (-7.49, -2.82, 4.71), (-0.04, -0.88, -8.2), (2.88, -5.19, 4.91), (8.98, 4.66, 6.54), (-3.4, -5.52, 6.67), (4.85, -3.71, -2.38)}"
109,183876.cif,F1-:2.000 Li1+:2.000 O2-:8.000 P5+:2.000 V3+:2.000,Li2,5.0,1.0,2,1,0.046,"[148.837, 140.489, 131.43, 126.065, 95.699, 93.44, 92.935, 77.79, 76.656, 68.814]","{(4.05, -3.57, -6.24), (9.2, -3.45, -1.1), (6.25, -4.5, -0.5), (-3.71, -6.12, 7.29), (1.39, -7.03, -6.34), (-7.81, 2.66, 2.98), (-5.9, -5.2, 1.56), (1.91, -1.62, 6.8), (-4.85, 3.71, 2.38), (-2.19, 7.17, 2.48)}"
110,184601.cif,F1-:2.000 Li1+:2.000 O2-:8.000 P5+:2.000 V3+:2.000,Li1,5.0,1.0,2,1,0.05,"[148.386, 140.237, 130.996, 128.083, 100.09, 91.679, 88.791, 76.131, 75.386, 69.586]","{(7.08, -0.88, -0.94), (0.42, 7.72, -3.67), (3.58, 4.43, -5.76), (-0.02, 4.65, -4.36), (-0.75, 1.99, -7.7), (2.85, 1.76, -9.1), (2.22, -5.85, 4.5), (8.26, 4.85, 3.08), (1.78, -8.91, 3.8), (-2.45, -6.27, -4.35)}"
111,184602.cif,Li1+:4.000 O2-:20.000 P5+:4.000 V4+:4.000,Li1,5.0,1.0,2,1,0.039,"[147.544, 136.97, 128.418, 124.876, 103.415, 102.715, 91.541, 83.748, 74.96, 64.71]","{(-6.04, 3.35, 4.85), (-7.0, 5.26, -0.07), (-7.09, -4.49, 2.16), (-9.41, -2.99, -3.2), (-4.68, 3.76, 5.28), (-6.57, 3.83, 6.58), (-4.05, 0.95, -5.96), (-0.68, 7.3, 2.09), (-3.52, 9.27, -1.54), (-4.15, 3.28, 3.55)}"
112,185703.cif,Al3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Li1,5.0,1.0,2,1,0.019,"[153.883, 139.394, 119.4, 117.129, 108.18, 101.204, 85.969, 79.764, 75.647, 75.481]","{(-3.15, 3.25, -7.19), (8.59, -6.63, -0.16), (-4.11, -3.62, -7.9), (-6.52, -3.35, 6.21), (-5.57, 3.52, 6.92), (7.42, 2.48, -4.28), (7.67, 1.03, 2.78), (-1.98, -5.86, -3.06), (-4.65, -4.14, 3.99), (5.55, 3.27, -2.06)}"
113,185704.cif,Al3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Li1,5.0,1.0,2,1,0.019,"[153.457, 138.642, 119.888, 117.187, 108.3, 101.461, 85.814, 79.589, 75.871, 75.244]","{(-3.17, 3.24, -7.18), (8.59, -6.64, -0.15), (-4.12, -3.62, -7.89), (-6.49, -3.34, 6.22), (-5.54, 3.53, 6.93), (7.42, 2.46, -4.27), (7.69, 1.05, 2.79), (-1.99, -5.86, -3.06), (-4.63, -4.16, 3.99), (5.56, 3.28, -2.04)}"
114,185705.cif,Al3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Li1,5.0,1.0,2,1,0.019,"[153.113, 138.288, 120.086, 117.284, 108.645, 101.619, 85.423, 79.619, 76.131, 74.942]","{(-3.19, 3.25, -7.2), (8.61, -6.63, -0.16), (-4.15, -3.62, -7.9), (-6.51, -3.35, 6.21), (-5.55, 3.53, 6.92), (7.44, 2.48, -4.28), (7.69, 1.03, 2.78), (-2.01, -5.86, -3.08), (-4.63, -4.14, 3.98), (5.56, 3.27, -2.05)}"
115,186900.cif,B3+:64.000 Li1+:16.000 Na1+:16.000 O2-:112.000,Li1,5.0,1.0,2,1,0.074,"[160.804, 127.981, 123.278, 103.321, 102.492, 101.175, 94.692, 91.484, 89.524, 58.674]","{(0.28, 7.43, -4.98), (-5.24, 3.89, -5.24), (-0.11, -5.45, -4.8), (-3.37, -4.7, -9.46), (9.37, -4.21, -3.57), (7.49, 4.37, 0.65), (-0.02, 2.84, 9.58), (-7.24, 5.9, 3.96), (-3.29, 3.6, 4.92), (5.42, -1.91, -4.53)}"
116,187060.cif,B3+:28.000 Li1+:20.000 O2-:56.000 Rb1+:8.000,Li1,5.0,1.0,2,1,0.073,"[140.941, 117.368, 117.368, 112.849, 106.212, 105.147, 100.824, 100.824, 59.336, 59.336]","{(0.0, -5.55, 0.41), (5.1, 3.94, 4.04), (-0.0, 7.94, 0.41), (-7.04, 2.8, -4.04), (0.0, 2.33, 8.5), (-7.04, -2.8, 4.04), (11.55, -0.0, 0.0), (5.1, -3.94, -4.04), (-0.59, -6.75, 0.0), (-0.59, 6.75, 0.0)}"
117,187060.cif,B3+:28.000 Li1+:20.000 O2-:56.000 Rb1+:8.000,Li3,5.0,1.0,2,1,0.065,"[155.63, 132.268, 110.286, 108.029, 103.262, 101.543, 100.294, 90.837, 84.537, 60.264]","{(5.41, 2.86, 3.26), (-1.41, 6.72, -4.88), (-6.24, 1.51, 0.0), (8.09, -4.32, 0.0), (-0.27, 1.31, -8.91), (5.34, 8.78, 0.0), (1.34, -6.38, -4.88), (6.55, -2.56, -0.77), (-6.17, -4.42, 3.26), (-7.78, 3.27, -0.77)}"
120,188009.cif,Li1+:8.000 O2-:28.000 S6+:8.000,Li1,5.0,1.0,2,1,0.022,"[173.72, 135.284, 124.681, 99.986, 97.204, 94.951, 92.401, 88.997, 83.073, 81.472]","{(-0.84, 6.07, 4.78), (-2.3, -6.61, 2.33), (-5.5, -2.81, 5.57), (-4.28, -5.73, -4.03), (-5.5, 1.57, 5.57), (-1.45, -2.26, 8.21), (-1.45, 2.12, 8.21), (-6.88, 6.39, -4.22), (-3.68, -1.78, -7.46), (-7.48, -1.94, -0.79)}"
121,188676.cif,As5+:6.000 Co2+:4.000 Li1+:2.000 O2-:20.000,Li2,5.0,1.0,2,1,0.049,"[161.478, 160.51, 106.069, 101.947, 99.474, 99.033, 96.794, 93.308, 77.602, 77.42]","{(-2.32, 4.08, 7.79), (-7.15, -7.22, -7.58), (-5.01, 6.71, 0.05), (9.47, 3.13, -0.21), (6.78, 5.75, -7.94), (5.01, -6.71, -0.05), (-4.46, -9.84, 0.15), (-2.69, 2.62, -7.73)}"
122,188761.cif,Al3+:1.000 Li1+:1.000 Mg2+:4.000 Mo6+:6.000 O2-:24.000,Al1,5.0,3.0,3,3,0.033,"[168.55, 137.181, 121.058, 101.087, 97.377, 97.14, 93.032, 85.555, 83.564, 81.437]","{(-10.32, 0.14, -0.93), (3.43, 6.13, 1.18), (-1.67, 0.27, 8.6), (0.71, 7.47, -3.51), (-2.88, 3.55, -6.25), (-1.01, 5.25, 5.28), (1.33, 2.8, 7.37), (-4.01, 2.72, 6.5), (-3.74, 6.58, 0.59), (-5.26, -3.64, 5.86)}"
123,188761.cif,Al3+:1.000 Li1+:1.000 Mg2+:4.000 Mo6+:6.000 O2-:24.000,Li1,5.0,1.0,2,1,0.014,"[168.55, 137.181, 121.058, 101.087, 97.377, 97.14, 93.032, 85.555, 83.564, 81.437]","{(-10.32, 0.14, -0.93), (3.43, 6.13, 1.18), (-1.67, 0.27, 8.6), (0.71, 7.47, -3.51), (-2.88, 3.55, -6.25), (-1.01, 5.25, 5.28), (1.33, 2.8, 7.37), (-4.01, 2.72, 6.5), (-3.74, 6.58, 0.59), (-5.26, -3.64, 5.86)}"
124,188763.cif,Li1+:2.000 Mo6+:2.000 O2-:12.000 V5+:2.000,Mo1,5.0,6.0,5,6,0.51,"[154.132, 143.36, 105.361, 101.461, 101.461, 100.498, 100.498, 100.498, 73.441, 73.441]","{(1.98, 4.31, -4.43), (5.09, 3.21, 1.62), (0.0, 7.76, -0.0), (3.33, 0.0, 6.98), (-2.89, 0.0, -5.1), (-1.98, 4.31, 4.43), (-3.11, -0.24, -6.04), (3.11, -0.24, 6.04), (7.3, 0.0, -1.87), (-5.09, 3.21, -1.62)}"
125,188887.cif,Ge4+:2.000 Li1+:20.056 P5+:4.000 S2-:24.000,Li1,5.0,1.0,2,1,0.071,"[154.81, 143.659, 119.039, 111.297, 102.562, 94.198, 87.65, 86.107, 83.875, 72.091]","{(-0.53, -9.22, 9.98), (-10.81, -0.44, 7.53), (4.01, -8.83, -9.15), (6.79, 9.27, 1.62), (-4.01, 8.83, 9.15), (-17.07, -0.49, -4.07), (10.28, -8.78, 2.45), (-6.26, -0.05, -11.6)}"
126,189247.cif,B3+:6.000 H1-:24.000 H0+:8.000 Li1+:6.000 N0+:4.000,Li1,5.0,1.0,2,1,0.032,"[136.519, 135.48, 127.294, 124.764, 99.724, 96.044, 93.842, 82.051, 63.468, 59.296]","{(2.73, -4.51, 3.21), (-2.39, 4.2, 2.65), (-1.95, 4.76, -2.16), (5.49, 4.95, 1.03), (2.17, 8.55, 3.63), (1.94, -4.97, 2.97), (-2.75, 4.3, -2.41), (-0.59, -0.91, 5.81), (2.6, 9.11, -1.19), (-5.95, -5.72, 4.59)}"
129,191543.cif,Li1+:3.880 Mn2+:2.040 O2-:8.000 Si4+:2.000,Li1,5.0,1.0,2,1,0.091,"[167.715, 123.018, 122.813, 114.142, 97.845, 95.653, 90.258, 90.143, 87.971, 77.491]","{(-5.43, 8.86, 0.0), (-3.82, -6.91, 0.0), (7.38, -3.49, -3.84), (-7.68, 3.42, -3.84), (1.18, -8.28, 2.86), (-0.44, 7.49, 2.86), (1.07, -0.25, 9.06), (7.27, 4.54, 2.36), (9.63, 1.96, 0.0), (-6.17, -4.32, 2.36)}"
130,191543.cif,Li1+:3.880 Mn2+:2.040 O2-:8.000 Si4+:2.000,Mn1,5.0,2.0,4,7,0.22,"[167.715, 123.018, 122.813, 114.142, 97.845, 95.653, 90.258, 90.143, 87.971, 77.491]","{(-5.43, 8.86, 0.0), (-3.82, -6.91, 0.0), (7.38, -3.49, -3.84), (-7.68, 3.42, -3.84), (1.18, -8.28, 2.86), (-0.44, 7.49, 2.86), (1.07, -0.25, 9.06), (7.27, 4.54, 2.36), (9.63, 1.96, 0.0), (-6.17, -4.32, 2.36)}"
131,191545.cif,Li1+:3.880 Mn2+:1.860 O2-:8.000 P5+:0.400 Si4+:1.560,Li1,5.0,1.0,2,1,0.093,"[166.361, 124.187, 122.813, 112.992, 97.915, 93.865, 91.593, 89.897, 89.295, 76.644]","{(-9.47, -2.34, 0.0), (0.76, -7.6, 2.96), (7.95, -3.31, -4.0), (-7.05, -4.64, 2.2), (-1.06, 0.12, 9.17), (-1.52, 8.18, 2.96), (6.0, -9.06, 0.0), (-7.52, 3.42, -4.0), (6.13, 4.42, 2.2), (3.71, 6.72, 0.0)}"
132,191545.cif,Li1+:3.880 Mn2+:1.860 O2-:8.000 P5+:0.400 Si4+:1.560,Mn1,5.0,2.0,4,7,0.225,"[166.361, 124.187, 122.813, 112.992, 97.915, 93.865, 91.593, 89.897, 89.295, 76.644]","{(-9.47, -2.34, 0.0), (0.76, -7.6, 2.96), (7.95, -3.31, -4.0), (-7.05, -4.64, 2.2), (-1.06, 0.12, 9.17), (-1.52, 8.18, 2.96), (6.0, -9.06, 0.0), (-7.52, 3.42, -4.0), (6.13, 4.42, 2.2), (3.71, 6.72, 0.0)}"
133,191545.cif,Li1+:3.880 Mn2+:1.860 O2-:8.000 P5+:0.400 Si4+:1.560,Mn3,5.0,2.0,4,7,0.168,"[163.679, 129.673, 115.132, 115.132, 96.707, 96.707, 90.16, 90.16, 86.761, 76.921]","{(0.0, 0.89, 9.96), (-6.0, 9.06, 0.0), (7.72, 0.0, 0.0), (-6.25, -3.88, 2.8), (0.0, -9.48, 4.35), (0.0, 8.64, 4.35), (-6.0, -9.06, 0.0), (7.47, 5.18, 2.8), (-6.25, 3.88, -2.8), (7.47, -5.18, -2.8)}"
134,191547.cif,Li1+:8.000 Mn2+:3.588 O2-:16.000 P5+:0.800 Si4+:3.200,Li1,5.0,1.0,2,1,0.093,"[171.265, 123.745, 118.496, 117.561, 102.122, 94.732, 94.652, 85.279, 85.187, 77.667]","{(-4.03, 7.19, 0.0), (9.04, -1.39, 0.0), (0.31, 8.3, -3.02), (-6.55, -3.72, 3.42), (-5.65, -8.58, 0.0), (-1.53, 0.57, -8.82), (8.14, 3.47, 3.42), (-6.77, 4.33, -2.38), (-1.31, -7.48, -3.02), (6.3, -4.25, -2.38)}"
135,191547.cif,Li1+:8.000 Mn2+:3.588 O2-:16.000 P5+:0.800 Si4+:3.200,Mn1,5.0,2.0,4,7,0.171,"[167.661, 123.244, 117.95, 117.95, 102.78, 102.78, 95.872, 82.744, 82.744, 71.802]","{(-5.65, 8.58, 0.0), (0.0, -2.61, 9.51), (7.27, -3.74, -2.81), (8.18, -0.0, 0.0), (-0.0, 7.07, 3.88), (-5.65, -8.58, 0.0), (0.0, -10.09, 3.88), (7.27, 3.74, 2.81), (-6.55, 4.84, -2.81), (-6.55, -4.84, 2.81)}"
136,191548.cif,Li1+:2.920 Mn2+:0.336 Mn3+:1.344 O2-:8.000 P5+:0.400 Si4+:1.600,Li1,5.0,1.0,2,1,0.09,"[167.661, 123.018, 122.806, 114.155, 97.845, 95.647, 90.218, 90.16, 88.0, 77.491]","{(-5.44, 8.88, 0.0), (-3.83, -6.92, 0.0), (-7.7, 3.43, -3.86), (7.39, -3.49, -3.86), (1.18, -8.3, 2.87), (-0.44, 7.51, 2.87), (1.08, -0.25, 9.11), (7.29, 4.55, 2.38), (9.65, 1.96, 0.0), (-6.19, -4.33, 2.38)}"
