,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1828,67226.cif,B3+:8.000 Li1+:8.000 Mg2+:8.000 O2-:24.000,B1,3.0,3.0,2,3,0.032,"[120.79, 119.762, 119.446]","{(-1.41, -0.76, 4.69)}"
1839,67981.cif,Li1+:6.000 N5+:6.000 O2-:18.000,N1,3.0,5.0,2,5,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, -4.07)}"
1840,67991.cif,B3+:20.000 Be2+:10.000 Li1+:28.000 O2-:54.000,B2,3.0,3.0,2,3,0.001,"[120.033, 119.987, 119.98]","{(0.0, 0.0, 4.92)}"
1841,67991.cif,B3+:20.000 Be2+:10.000 Li1+:28.000 O2-:54.000,B3,3.0,3.0,2,3,0.0,"[120.0, 120.0, 120.0]","{(0.0, 0.0, 4.88)}"
1842,67991.cif,B3+:20.000 Be2+:10.000 Li1+:28.000 O2-:54.000,B4,3.0,3.0,2,3,0.001,"[119.974, 119.96, 119.914]","{(0.0, 0.0, -4.94)}"
1843,67991.cif,B3+:20.000 Be2+:10.000 Li1+:28.000 O2-:54.000,B5,3.0,3.0,2,3,0.032,"[122.943, 122.943, 114.029]","{(1.86, 4.58, 0.0)}"
1844,68429.cif,B3+:16.000 Li1+:4.000 O2-:40.000 Sc3+:4.000 Sr2+:8.000,B1,3.0,3.0,2,3,0.059,"[123.58, 120.83, 115.423]","{(-4.02, 0.33, 2.72)}"
1845,68429.cif,B3+:16.000 Li1+:4.000 O2-:40.000 Sc3+:4.000 Sr2+:8.000,B2,3.0,3.0,2,3,0.097,"[124.834, 118.777, 116.379]","{(3.67, 0.97, -3.12)}"
1846,68429.cif,B3+:16.000 Li1+:4.000 O2-:40.000 Sc3+:4.000 Sr2+:8.000,B3,3.0,3.0,2,3,0.087,"[124.416, 122.276, 113.272]","{(-4.38, -0.51, 2.08)}"
1847,68429.cif,B3+:16.000 Li1+:4.000 O2-:40.000 Sc3+:4.000 Sr2+:8.000,B4,3.0,3.0,2,3,0.054,"[123.271, 120.837, 115.874]","{(-3.71, 0.84, 3.14)}"
1877,7.cif,H1+:8.000 Li1+:4.000 O2-:12.000 P3+:4.000,P1,3.0,3.0,3,5,0.105,"[116.085, 110.683, 108.017]","{(-2.08, -1.13, 4.96)}"
1878,71059.cif,Fe2+:8.000 Li1+:4.000 N3-:12.000 Sr2+:8.000,Fe1,3.0,2.0,4,8,0.044,"[148.518, 109.287, 102.099]","{(4.61, 2.12, 7.25)}"
1879,71060.cif,Ba2+:8.000 Fe2+:8.000 Li1+:4.000 N3-:12.000,Fe1,3.0,2.0,4,8,0.046,"[146.068, 112.811, 100.9]","{(4.27, 2.66, 7.28)}"
1880,71431.cif,Be2+:24.000 Ca2+:5.184 Li1+:13.640 O2-:96.000 P5+:24.000,Li1,3.0,1.0,2,1,0.0,"[114.62, 114.62, 114.614]","{(-4.9, -4.9, 4.9)}"
1881,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,B1,3.0,3.0,2,3,0.09,"[125.058, 120.02, 114.917]","{(-1.17, -2.92, 3.77)}"
1882,71875.cif,B3+:10.000 Ba2+:4.000 Li1+:2.000 O2-:20.000,B2,3.0,3.0,2,3,0.048,"[119.987, 119.987, 119.921]","{(4.55, 0.0, -1.84)}"
1884,71946.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B2,3.0,3.0,2,3,0.02,"[122.127, 120.411, 117.458]","{(3.43, 1.77, 2.95)}"
1904,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,B2,3.0,3.0,2,3,0.011,"[123.415, 121.285, 115.29]","{(-1.48, -3.59, -2.88)}"
1905,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,B3,3.0,3.0,2,3,0.029,"[122.351, 118.849, 118.796]","{(1.33, 3.77, 2.68)}"
1906,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,B4,3.0,3.0,2,3,0.03,"[123.456, 120.478, 116.053]","{(1.48, -3.36, 3.17)}"
1907,72519.cif,B3+:20.000 H1+:8.000 Li1+:4.000 O2-:36.000,B5,3.0,3.0,2,3,0.051,"[125.563, 120.438, 113.998]","{(-1.57, 2.95, -3.42)}"
1910,72548.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,3.0,6.0,4,6,0.001,"[110.353, 110.334, 110.322]","{(0.0, 0.0, -6.21)}"
1911,72549.cif,Cr6+:2.000 Li1+:2.000 O2-:8.000 Rb1+:2.000,Cr1,3.0,6.0,4,6,0.001,"[110.145, 110.127, 110.121]","{(0.0, 0.0, 6.2)}"
1913,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.104,"[101.718, 100.038, 95.584]","{(-4.21, -3.93, 0.94)}"
1914,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.08,"[103.162, 101.426, 95.831]","{(5.02, -0.9, -2.94)}"
1915,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,Se3,3.0,4.0,4,6,0.053,"[102.68, 102.574, 102.228]","{(5.01, -1.4, -3.13)}"
1916,72644.cif,Li1+:5.000 Mn2+:4.000 Mn3+:1.000 O2-:24.000 Se4+:8.000,Se4,3.0,4.0,4,6,0.025,"[103.822, 101.128, 95.866]","{(3.86, -4.1, 1.37)}"
1918,73218.cif,B3+:4.000 Ba2+:4.000 Li1+:4.000 O2-:12.000,B1,3.0,3.0,2,3,0.016,"[122.039, 119.861, 118.086]","{(-4.07, -1.89, 2.05)}"
1920,73857.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[98.714, 98.702, 98.691]","{(-0.0, 0.0, -6.53)}"
1921,73858.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[98.772, 98.76, 98.749]","{(-0.0, 0.0, -6.53)}"
1922,73859.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[98.899, 98.899, 98.882]","{(-0.0, 0.0, -6.52)}"
1923,73860.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[99.056, 99.05, 99.033]","{(-0.0, 0.0, -6.52)}"
1924,73861.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[99.102, 99.097, 99.085]","{(-0.0, 0.0, -6.52)}"
1925,73862.cif,H1+:0.680 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[99.073, 99.068, 99.05]","{(-0.0, 0.0, -6.52)}"
1928,74299.cif,Fe3+:2.000 Li1+:2.000 O2-:20.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.215,"[102.733, 101.712, 96.713]","{(-5.16, -3.04, -0.65)}"
1929,74299.cif,Fe3+:2.000 Li1+:2.000 O2-:20.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.176,"[101.73, 101.356, 96.379]","{(-5.44, 2.56, -0.1)}"
1936,74685.cif,Cu2+:12.000 Li1+:8.000 O2-:56.000 Se4+:8.000 Se6+:8.000,Se2,3.0,4.0,4,6,0.071,"[101.724, 98.667, 90.665]","{(-2.71, 2.01, 4.58)}"
1944,75554.cif,Fe3+:8.000 Li1+:8.000 O2-:48.000 Se4+:16.000,Se1,3.0,4.0,4,6,0.048,"[100.609, 100.381, 98.43]","{(5.81, -0.55, -0.41)}"
1945,75995.cif,B3+:24.000 Cs1+:4.000 Li1+:4.000 O2-:40.000,B2,3.0,3.0,2,3,0.042,"[122.711, 119.855, 117.4]","{(-2.43, 0.3, -4.18)}"
1949,77833.cif,H1+:0.558 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[99.468, 99.462, 99.451]","{(-0.0, 0.0, -6.46)}"
1950,77834.cif,H1+:0.558 I5+:2.000 Li1+:1.320 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[99.253, 99.248, 99.23]","{(-0.0, 0.0, -6.47)}"
1952,78326.cif,Li1+:40.000 O2-:40.000 Pb2+:4.000 Si4+:8.000,Pb1,3.0,2.0,6,4,0.068,"[88.739, 88.739, 83.829]","{(2.14, 0.0, -7.97)}"
1955,78819.cif,Br1-:1.000 Li1+:10.000 N3-:3.000,Li2,3.0,1.0,2,1,0.0,"[120.02, 119.993, 119.993]","{(0.0, 0.0, 10.81)}"
1956,78938.cif,As3-:2.000 K1+:2.000 Li1+:4.000,Li1,3.0,1.0,2,1,0.006,"[118.516, 118.516, 117.833]","{(-0.0, 9.05, 14.97)}"
1967,80115.cif,Cs1+:16.000 Li1+:8.000 O2-:60.000 Si4+:24.000,Li1,3.0,1.0,2,1,0.004,"[122.215, 119.564, 117.187]","{(0.27, -8.7, -1.02)}"
1968,80115.cif,Cs1+:16.000 Li1+:8.000 O2-:60.000 Si4+:24.000,Li2,3.0,1.0,2,1,0.012,"[120.365, 118.986, 118.685]","{(-0.36, -8.63, 1.26)}"
1980,80826.cif,B3+:24.000 Cs1+:4.000 Li1+:4.000 O2-:40.000,B2,3.0,3.0,2,3,0.039,"[122.677, 119.828, 117.452]","{(-2.42, -0.3, 4.21)}"
1987,82352.cif,B3+:4.000 Ba2+:4.000 Li1+:4.000 S2-:12.000,B1,3.0,3.0,2,3,0.008,"[122.005, 120.478, 117.445]","{(7.23, 2.82, -3.77)}"
1988,82353.cif,B3+:12.000 Ba2+:4.000 Li1+:4.000 S2-:24.000,B1,3.0,3.0,2,3,0.044,"[124.18, 118.496, 117.297]","{(-1.51, -0.49, 8.27)}"
1989,82353.cif,B3+:12.000 Ba2+:4.000 Li1+:4.000 S2-:24.000,B2,3.0,3.0,2,3,0.047,"[125.023, 121.104, 113.81]","{(1.97, 2.2, -7.91)}"
1990,82353.cif,B3+:12.000 Ba2+:4.000 Li1+:4.000 S2-:24.000,B3,3.0,3.0,2,3,0.033,"[126.235, 118.94, 114.822]","{(1.94, -0.1, -8.2)}"
1997,8243.cif,H1+:6.000 Li1+:2.000 O2-:12.000 Se4+:4.000,Se1,3.0,4.0,4,6,0.127,"[104.365, 101.42, 99.974]","{(4.58, -4.0, 0.81)}"
1998,8243.cif,H1+:6.000 Li1+:2.000 O2-:12.000 Se4+:4.000,Se2,3.0,4.0,4,6,0.118,"[103.656, 102.58, 99.526]","{(4.5, -3.94, 1.15)}"
2001,8255.cif,H1+:4.000 Li1+:4.000 O2-:12.000 Se4+:4.000,Se1,3.0,4.0,4,6,0.177,"[103.869, 101.21, 98.291]","{(5.61, 1.18, -1.74)}"
2027,84240.cif,Al3+:14.000 B3+:8.000 Li1+:2.000 O2-:34.000,B1,3.0,3.0,2,3,0.015,"[120.106, 120.106, 119.65]","{(0.02, 4.92, 0.0)}"
2029,84449.cif,Al3+:96.000 Li1+:95.680 O2-:384.000 Si4+:96.000,Li8,3.0,1.0,2,1,0.035,"[113.322, 63.327, 51.698]","{(-2.08, -2.28, 2.58)}"
2032,84617.cif,B3+:12.000 Li1+:4.000 O2-:20.000,B1,3.0,3.0,2,3,0.052,"[123.381, 119.65, 116.968]","{(3.04, 1.79, 3.35)}"
2033,84617.cif,B3+:12.000 Li1+:4.000 O2-:20.000,B2,3.0,3.0,2,3,0.037,"[124.918, 122.181, 112.899]","{(-3.74, -2.21, -2.2)}"
2036,84638.cif,C4+:4.000 K1+:4.000 Li1+:4.000 O2-:12.000,C1,3.0,4.0,2,4,0.036,"[123.237, 118.509, 118.255]","{(0.13, -1.86, -3.86)}"
2081,87413.cif,Li1+:16.000 N3-:8.000 Sr2+:4.000,Li2,3.0,1.0,2,1,0.005,"[125.754, 117.123, 117.123]","{(11.82, 0.0, 0.0)}"
2101,89240.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B2,3.0,3.0,2,3,0.02,"[122.12, 120.418, 117.452]","{(3.43, 1.77, 2.95)}"
2106,89241.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B2,3.0,3.0,2,3,0.022,"[121.446, 121.004, 117.549]","{(3.46, 1.71, 2.92)}"
2109,89242.cif,B3+:16.000 H1+:24.000 Li1+:8.000 O2-:40.000,B2,3.0,3.0,2,3,0.038,"[121.453, 120.331, 118.216]","{(3.45, 1.71, 2.91)}"
2114,89652.cif,C4+:3.000 Li1+:3.000 Na1+:3.000 O2-:9.000,C1,3.0,4.0,2,4,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, -4.36)}"
2115,89652.cif,C4+:3.000 Li1+:3.000 Na1+:3.000 O2-:9.000,C2,3.0,4.0,2,4,0.001,"[120.026, 120.007, 119.967]","{(-0.0, 0.0, -4.39)}"
2124,90148.cif,Al3+:3.528 Li1+:3.536 O2-:24.000 Si4+:8.472,Li2,3.0,1.0,2,1,0.063,"[77.496, 62.535, 60.291]","{(-1.77, -3.17, 5.04)}"
2125,90148.cif,Al3+:3.528 Li1+:3.536 O2-:24.000 Si4+:8.472,Li1,3.0,1.0,2,1,0.0,"[117.762, 117.762, 117.762]","{(-5.28, -5.61, -5.98)}"
2126,90149.cif,Al3+:3.528 Li1+:2.054 Na1+:1.608 O2-:24.000 Si4+:8.472,Li2,3.0,1.0,2,1,0.061,"[76.785, 62.8, 60.528]","{(-1.7, -3.14, 5.05)}"
2127,90149.cif,Al3+:3.528 Li1+:2.054 Na1+:1.608 O2-:24.000 Si4+:8.472,Li1,3.0,1.0,2,1,0.0,"[118.49, 118.49, 118.49]","{(5.31, 5.64, 6.02)}"
2128,90149.cif,Al3+:3.528 Li1+:2.054 Na1+:1.608 O2-:24.000 Si4+:8.472,Na1,3.0,1.0,3,1,0.037,"[135.964, 69.965, 66.059]","{(-2.56, 5.66, -1.23)}"
2147,92571.cif,C4+:4.000 K1+:4.000 Li1+:4.000 O2-:12.000,C1,3.0,4.0,2,4,0.039,"[122.997, 119.15, 117.853]","{(-0.11, 1.86, -3.89)}"
2156,92842.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Sr2+:4.000,B1,3.0,3.0,2,3,0.014,"[121.359, 119.426, 119.203]","{(-4.25, 2.41, -0.54)}"
2171,93013.cif,B3+:54.000 Ba2+:6.000 Li1+:6.000 O2-:90.000,B1,3.0,3.0,2,3,0.039,"[121.965, 120.033, 117.982]","{(0.63, 4.31, -2.18)}"
2172,93013.cif,B3+:54.000 Ba2+:6.000 Li1+:6.000 O2-:90.000,B2,3.0,3.0,2,3,0.144,"[125.324, 117.503, 117.168]","{(0.58, -4.35, 2.21)}"
2174,93015.cif,B3+:54.000 Li1+:6.000 O2-:90.000 Sr2+:6.000,B1,3.0,3.0,2,3,0.059,"[123.045, 120.424, 116.526]","{(0.81, 4.38, -1.9)}"
2175,93015.cif,B3+:54.000 Li1+:6.000 O2-:90.000 Sr2+:6.000,B2,3.0,3.0,2,3,0.052,"[121.044, 119.927, 119.006]","{(0.85, -4.41, 1.8)}"
2180,93486.cif,B3+:2.000 Li1+:2.260 O2-:6.000 Zn2+:1.870,B1,3.0,3.0,2,3,0.022,"[120.631, 120.007, 119.341]","{(0.03, 1.23, -4.77)}"
2181,93601.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B2,3.0,3.0,2,3,0.065,"[124.729, 119.545, 115.715]","{(-2.93, 3.83, 0.56)}"
2182,93601.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B3,3.0,3.0,2,3,0.046,"[121.668, 121.419, 116.84]","{(2.79, -3.91, -0.55)}"
2183,93601.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B5,3.0,3.0,2,3,0.112,"[124.904, 117.827, 117.252]","{(2.79, 2.68, -2.99)}"
2184,93601.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B6,3.0,3.0,2,3,0.038,"[123.216, 119.729, 116.981]","{(-3.26, -2.16, 2.86)}"
2185,93601.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B8,3.0,3.0,2,3,0.008,"[122.324, 121.171, 116.455]","{(1.44, -3.98, 2.33)}"
2189,93602.cif,B3+:32.000 Li1+:8.000 O2-:56.000 Rb1+:8.000,B2,3.0,3.0,2,3,0.059,"[124.625, 120.053, 115.265]","{(-2.96, 3.77, 0.81)}"
2190,93602.cif,B3+:32.000 Li1+:8.000 O2-:56.000 Rb1+:8.000,B3,3.0,3.0,2,3,0.057,"[120.911, 120.717, 118.333]","{(-2.53, 4.06, 0.43)}"
2191,93602.cif,B3+:32.000 Li1+:8.000 O2-:56.000 Rb1+:8.000,B5,3.0,3.0,2,3,0.136,"[125.191, 118.516, 116.295]","{(2.61, 2.93, -2.91)}"
2192,93602.cif,B3+:32.000 Li1+:8.000 O2-:56.000 Rb1+:8.000,B6,3.0,3.0,2,3,0.054,"[123.69, 119.012, 117.239]","{(-2.88, -2.35, 3.14)}"
2193,93602.cif,B3+:32.000 Li1+:8.000 O2-:56.000 Rb1+:8.000,B8,3.0,3.0,2,3,0.002,"[122.704, 121.514, 115.709]","{(1.23, -4.07, 2.33)}"
2201,94317.cif,B3+:8.000 Fe2+:8.000 Li1+:8.000 O2-:24.000,B1,3.0,3.0,2,3,0.019,"[121.111, 120.007, 118.875]","{(-1.16, 0.69, 4.73)}"
2202,94318.cif,B3+:3.000 Li1+:3.000 Mn2+:3.000 O2-:9.000,B1,3.0,3.0,2,3,0.001,"[120.026, 119.987, 119.987]","{(0.0, 0.0, 4.94)}"
2203,94318.cif,B3+:3.000 Li1+:3.000 Mn2+:3.000 O2-:9.000,B2,3.0,3.0,2,3,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, -4.97)}"
2204,94318.cif,B3+:3.000 Li1+:3.000 Mn2+:3.000 O2-:9.000,B3,3.0,3.0,2,3,0.001,"[120.02, 120.013, 119.967]","{(0.0, 0.0, -4.95)}"
2210,94355.cif,B3+:8.000 In3+:4.000 Li1+:12.000 O2-:24.000,B1,3.0,3.0,2,3,0.038,"[120.897, 120.391, 118.712]","{(0.99, -0.77, -4.73)}"
2211,94355.cif,B3+:8.000 In3+:4.000 Li1+:12.000 O2-:24.000,B2,3.0,3.0,2,3,0.034,"[120.991, 120.824, 118.177]","{(-1.48, -0.53, 4.62)}"
2214,94356.cif,B3+:8.000 Gd3+:4.000 Li1+:12.000 O2-:24.000,B1,3.0,3.0,2,3,0.027,"[123.374, 121.245, 115.366]","{(0.84, 4.41, 2.16)}"
2215,94356.cif,B3+:8.000 Gd3+:4.000 Li1+:12.000 O2-:24.000,B2,3.0,3.0,2,3,0.026,"[123.285, 119.071, 117.426]","{(2.85, 3.96, -0.53)}"
2221,94530.cif,B3+:36.000 Fe3+:4.494 Li1+:16.506 O2-:72.000 Pb2+:3.000,B1,3.0,3.0,2,3,0.033,"[122.922, 120.591, 116.379]","{(3.74, 1.13, 3.03)}"
2234,95115.cif,B3+:54.000 Ba2+:6.000 Li1+:6.000 O2-:90.000,B1,3.0,3.0,2,3,0.073,"[123.278, 119.229, 117.471]","{(3.42, -2.68, -2.17)}"
2237,95380.cif,Er3+:4.000 Li1+:4.000 O2-:8.000,Li1,3.0,1.0,2,1,0.021,"[158.171, 100.918, 97.689]","{(-6.8, -1.6, 6.17)}"
2248,95790.cif,Cd2+:8.000 H1+:4.000 Li1+:4.000 O2-:28.000 Se4+:8.000,Se1,3.0,4.0,4,6,0.012,"[101.484, 100.445, 98.853]","{(0.48, 5.88, 0.06)}"
2249,95790.cif,Cd2+:8.000 H1+:4.000 Li1+:4.000 O2-:28.000 Se4+:8.000,Se2,3.0,4.0,4,6,0.025,"[103.527, 100.813, 97.903]","{(2.23, 0.67, 5.46)}"
2254,95939.cif,Li1+:2.920 N3-:1.000,Li2,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.987]","{(0.0, -0.0, 11.59)}"
2258,95974.cif,Fe2+:10.800 Fe3+:1.200 Li1+:28.800 O2-:72.000 P5+:18.000,Li1,3.0,1.0,2,1,0.194,"[122.704, 119.94, 94.324]","{(0.83, -0.69, 6.78)}"
2259,95974.cif,Fe2+:10.800 Fe3+:1.200 Li1+:28.800 O2-:72.000 P5+:18.000,Li2,3.0,1.0,2,1,0.303,"[100.277, 88.178, 73.573]","{(4.86, -1.53, -1.42)}"
2260,96485.cif,C4+:2.000 Li1+:4.000 O2-:6.000,C1,3.0,4.0,2,4,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, -4.37)}"
2291,99386.cif,B3+:8.000 Ca2+:8.000 Li1+:8.000 O2-:24.000,B1,3.0,3.0,2,3,0.016,"[120.617, 120.166, 119.222]","{(0.51, -3.5, -3.45)}"
2294,99503.cif,B3+:4.000 Ca2+:2.000 Li1+:8.000 O2-:12.000,B1,3.0,3.0,2,3,0.055,"[125.352, 118.901, 115.747]","{(0.0, -0.0, 4.94)}"
2295,100140.cif,Al3+:4.000 C4+:4.000 H1+:8.000 Na1+:4.000 O2-:20.000,C1,3.0,4.0,2,4,0.079,"[120.132, 120.126, 119.742]","{(4.32, 0.0, 0.0)}"
2296,100156.cif,As3+:4.000 Na1+:4.000 S2-:8.000,As1,3.0,3.0,4,5,0.123,"[103.321, 101.794, 95.25]","{(-5.72, -7.08, -5.44)}"
2299,100482.cif,C4+:6.000 Mg2+:3.000 Na1+:6.000 O2-:18.000,C1,3.0,4.0,2,4,0.0,"[119.987, 119.98, 119.98]","{(0.0, 0.0, -4.29)}"
2301,100565.cif,B3+:10.000 Ca2+:2.000 H1+:32.000 Na1+:2.000 O2-:34.000,B2,3.0,3.0,2,3,0.036,"[123.539, 120.053, 116.404]","{(2.61, 0.86, -4.0)}"
2302,100565.cif,B3+:10.000 Ca2+:2.000 H1+:32.000 Na1+:2.000 O2-:34.000,B5,3.0,3.0,2,3,0.026,"[123.787, 119.36, 116.821]","{(0.87, 4.27, 2.1)}"
2306,10061.cif,B3+:8.000 Na1+:16.000 O2-:20.000,B1,3.0,3.0,2,3,0.09,"[124.291, 118.171, 117.503]","{(0.09, -2.75, 4.15)}"
2309,100829.cif,Cu1+:16.000 Na1+:8.000 S2-:12.000,Cu1,3.0,1.0,4,1,0.025,"[119.65, 119.65, 109.372]","{(-3.86, 0.0, -13.07)}"
2310,100829.cif,Cu1+:16.000 Na1+:8.000 S2-:12.000,Cu2,3.0,1.0,4,1,0.044,"[120.02, 119.085, 119.085]","{(-9.07, 0.0, -9.72)}"
2311,100829.cif,Cu1+:16.000 Na1+:8.000 S2-:12.000,Cu3,3.0,1.0,4,1,0.002,"[118.49, 118.49, 113.985]","{(12.73, 0.0, -4.02)}"
2315,10266.cif,B3+:36.000 H1+:90.000 Na1+:18.000 O2-:108.000,B2,3.0,3.0,2,3,0.057,"[122.84, 120.871, 115.843]","{(3.98, 2.45, 1.07)}"
2316,10279.cif,B3+:16.000 H1+:32.000 Na1+:8.000 O2-:44.000,B3,3.0,3.0,2,3,0.033,"[123.319, 120.991, 115.69]","{(-0.31, 1.56, -4.58)}"
2317,10279.cif,B3+:16.000 H1+:32.000 Na1+:8.000 O2-:44.000,B4,3.0,3.0,2,3,0.028,"[121.81, 119.67, 118.503]","{(-4.64, 0.88, -1.04)}"
2321,10288.cif,Al3+:12.000 Na1+:11.996 O2-:48.000 Si4+:12.000,Na2,3.0,1.0,3,1,0.032,"[128.382, 64.189, 64.189]","{(0.0, 0.0, -6.0)}"
2323,10378.cif,B3+:16.000 H1+:32.000 Na1+:8.000 O2-:44.000,B1,3.0,3.0,2,3,0.03,"[123.038, 118.561, 118.392]","{(-4.63, -0.88, -1.05)}"
2324,10378.cif,B3+:16.000 H1+:32.000 Na1+:8.000 O2-:44.000,B4,3.0,3.0,2,3,0.031,"[124.153, 120.444, 115.404]","{(0.31, -1.56, 4.57)}"
2326,10417.cif,B3+:24.000 H1+:32.000 Mg2+:2.000 Na1+:4.000 O2-:56.000,B4,3.0,3.0,2,3,0.026,"[122.991, 119.657, 117.355]","{(-3.84, 2.31, 1.75)}"
2327,10417.cif,B3+:24.000 H1+:32.000 Mg2+:2.000 Na1+:4.000 O2-:56.000,B5,3.0,3.0,2,3,0.018,"[122.107, 121.668, 116.219]","{(-0.35, -3.31, -3.5)}"
2328,10417.cif,B3+:24.000 H1+:32.000 Mg2+:2.000 Na1+:4.000 O2-:56.000,B6,3.0,3.0,2,3,0.018,"[122.161, 120.378, 117.452]","{(-0.74, 4.71, 0.75)}"
2336,108837.cif,H1+:40.000 Na1+:16.000 O2-:48.000 P5+:8.000,H4,3.0,1.0,1,1,0.118,"[135.243, 96.742, 84.9]","{(0.68, -3.15, 7.26)}"
2339,12168.cif,C4+:4.000 Na1+:8.000 O2-:12.000,C1,3.0,4.0,2,4,0.016,"[122.161, 118.914, 118.914]","{(-1.0, 0.0, -3.45)}"
2341,1301.cif,Cl5+:4.000 Na1+:4.000 O2-:12.000,Cl1,3.0,5.0,3,7,0.0,"[106.936, 106.936, 106.93]","{(2.85, 2.85, -2.85)}"
2342,1302.cif,Br5+:4.000 Na1+:4.000 O2-:12.000,Br1,3.0,5.0,4,7,0.0,"[104.608, 104.608, 104.608]","{(3.4, 3.4, -3.4)}"
2343,1308.cif,B3+:40.000 H1+:32.000 Na1+:24.000 O2-:88.000,B2,3.0,3.0,2,3,0.023,"[123.408, 120.891, 115.626]","{(-0.42, 4.74, -0.99)}"
2344,1308.cif,B3+:40.000 H1+:32.000 Na1+:24.000 O2-:88.000,B4,3.0,3.0,2,3,0.048,"[122.772, 122.093, 115.049]","{(-4.46, -1.38, -1.45)}"
2345,1386.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B1,3.0,3.0,2,3,0.02,"[121.924, 120.252, 117.768]","{(-1.4, 3.09, -3.48)}"
2346,1386.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B2,3.0,3.0,2,3,0.054,"[122.861, 120.404, 116.731]","{(-2.12, 2.84, -3.32)}"
2347,1386.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B4,3.0,3.0,2,3,0.038,"[122.868, 121.668, 115.461]","{(2.11, 2.99, 3.11)}"
2348,1386.cif,B3+:20.000 H1+:16.000 Na1+:4.000 O2-:40.000,B5,3.0,3.0,2,3,0.032,"[123.656, 121.682, 114.664]","{(2.55, 2.99, 2.85)}"
2350,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B1,3.0,3.0,2,3,0.044,"[126.463, 119.802, 113.659]","{(0.26, 1.83, 4.47)}"
2351,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B2,3.0,3.0,2,3,0.024,"[122.263, 119.65, 118.015]","{(-1.13, -2.18, -4.17)}"
2352,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B4,3.0,3.0,2,3,0.065,"[122.154, 119.38, 118.457]","{(-4.66, 1.09, 0.77)}"
2353,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B5,3.0,3.0,2,3,0.053,"[125.142, 121.864, 112.992]","{(-4.83, 0.04, -0.19)}"
2354,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B6,3.0,3.0,2,3,0.058,"[126.627, 122.48, 110.898]","{(-4.79, 0.53, -0.45)}"
2355,14355.cif,B3+:32.000 Na1+:8.000 O2-:52.000,B7,3.0,3.0,2,3,0.051,"[121.245, 119.545, 118.921]","{(4.26, -1.22, 1.99)}"
