,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
2558,192494.cif,D1+:4.000 Li1+:4.000 O2-:28.000 Sr2+:4.000 Ta5+:8.000,O7,4.0,-2,2,6,0.269,"[157.82, 98.418, 97.412, 97.412, 97.025, 97.025]"
2560,192495.cif,D1+:2.000 Li1+:2.000 O2-:14.000 Sr2+:2.000 Ta5+:4.000,O3,4.0,-2,2,6,0.314,"[168.55, 93.997, 93.997, 93.997, 93.997, 91.358]"
2562,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,B2,4.0,3,2,3,0.04,"[112.154, 111.963, 110.542, 110.218, 107.83, 103.733]"
2566,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,B6,4.0,3,2,3,0.023,"[112.185, 111.919, 111.913, 111.475, 106.469, 102.427]"
2569,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,B9,4.0,3,2,3,0.026,"[113.191, 112.148, 110.671, 110.414, 105.355, 105.171]"
2571,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,B11,4.0,3,2,3,0.016,"[112.923, 112.818, 110.91, 109.19, 107.074, 104.022]"
2573,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,Li1,4.0,1,2,1,0.05,"[142.542, 122.84, 122.161, 105.891, 97.574, 67.114]"
2574,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,Li2,4.0,1,2,1,0.017,"[135.923, 116.11, 112.049, 107.704, 95.377, 88.476]"
2575,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,Li4,4.0,1,2,1,0.026,"[146.94, 145.055, 103.162, 97.735, 90.052, 88.608]"
2576,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,Li6,4.0,1,2,1,0.029,"[117.924, 114.854, 113.516, 108.76, 106.421, 94.715]"
2577,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,Li8,4.0,1,2,1,0.035,"[133.606, 131.193, 107.116, 100.737, 95.187, 93.635]"
2586,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,O9,4.0,-2,2,6,0.465,"[126.798, 122.984, 117.091, 113.872, 89.742, 79.257]"
2605,192496.cif,B3+:24.000 Li1+:16.000 O2-:64.000 P5+:8.000,O28,4.0,-2,2,6,0.472,"[131.338, 130.376, 115.468, 106.756, 91.392, 78.293]"
2608,192816.cif,As3-:4.000 Li1+:4.000 Mn2+:4.000,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2609,192816.cif,As3-:4.000 Li1+:4.000 Mn2+:4.000,Mn1,4.0,2,4,7,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2610,193032.cif,Li1+:18.000 O2-:72.000 P5+:18.000 Ti3+:12.000,Li1,4.0,1,2,1,0.03,"[127.77, 114.98, 112.507, 105.308, 103.851, 83.806]"
2615,193033.cif,Li1+:18.000 O2-:72.000 P5+:18.000 Ti3+:12.000,Li1,4.0,1,2,1,0.029,"[127.38, 115.449, 111.777, 105.058, 104.827, 83.921]"
2620,193034.cif,Li1+:17.586 O2-:72.000 P5+:18.000 Ti3+:12.000,Li1,4.0,1,2,1,0.023,"[125.732, 115.442, 112.669, 105.349, 105.308, 85.009]"
2625,193036.cif,Al3+:1.080 Li1+:18.000 O2-:72.000 P5+:18.000 Ti3+:10.920,Li1,4.0,1,2,1,0.023,"[126.214, 114.5, 113.216, 105.944, 104.803, 84.457]"
2627,193037.cif,Al3+:1.260 Li1+:18.000 O2-:72.000 P5+:18.000 Ti3+:10.740,Li1,4.0,1,2,1,0.023,"[126.748, 114.054, 113.403, 106.535, 103.727, 84.37]"
2629,193038.cif,Al3+:1.320 Li1+:17.874 O2-:72.000 P5+:18.000 Ti3+:10.680,Li1,4.0,1,2,1,0.024,"[126.956, 114.104, 113.441, 106.547, 103.556, 84.025]"
2636,193280.cif,As5+:4.000 Fe3+:2.000 Li1+:2.000 O2-:14.000,As1,4.0,5,4,5,0.091,"[119.367, 112.867, 111.002, 109.214, 104.839, 98.586]"
2641,193292.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2642,193293.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2643,193294.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2644,193295.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2645,193296.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2646,193297.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2647,193298.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2648,193299.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2649,193300.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2650,193301.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2651,193302.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2652,193303.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2653,193304.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2654,193305.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2655,193306.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2656,193307.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2657,193308.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2658,193309.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2659,193310.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2660,193311.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2661,193312.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2662,193313.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2663,193314.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2664,193315.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2665,193316.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2666,193317.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2667,193318.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.475, 109.475, 109.475, 109.469, 109.469, 109.469]"
2668,193319.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2669,193320.cif,Li1+:10.667 O2-:32.000 Ti4+:13.333,Li1,4.0,1,2,1,0.0,"[109.469, 109.469, 109.469, 109.469, 109.469, 109.469]"
2670,193487.cif,Li1+:12.000 O2-:16.000 P5+:1.080 V5+:2.920,Li1,4.0,1,2,1,0.028,"[115.601, 114.023, 108.905, 107.038, 105.736, 104.744]"
2671,193487.cif,Li1+:12.000 O2-:16.000 P5+:1.080 V5+:2.920,Li2,4.0,1,2,1,0.023,"[113.503, 112.675, 108.96, 107.71, 106.876, 106.804]"
2672,193487.cif,Li1+:12.000 O2-:16.000 P5+:1.080 V5+:2.920,Li3,4.0,1,2,1,0.004,"[121.601, 109.044, 108.76, 107.254, 105.082, 103.892]"
2673,193487.cif,Li1+:12.000 O2-:16.000 P5+:1.080 V5+:2.920,P1,4.0,5,3,5,0.035,"[111.309, 110.542, 110.451, 109.463, 108.391, 106.577]"
2674,193487.cif,Li1+:12.000 O2-:16.000 P5+:1.080 V5+:2.920,V1,4.0,5,4,5,0.043,"[111.309, 110.542, 110.451, 109.463, 108.391, 106.577]"
2675,193640.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.044,"[113.522, 113.522, 113.085, 106.195, 106.195, 103.491]"
2676,193642.cif,Fe2+:2.112 Li1+:3.840 Mn2+:1.888 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.034,"[113.609, 113.609, 112.0, 106.744, 106.744, 103.45]"
2677,193643.cif,Fe2+:0.912 Li1+:3.880 Mn2+:3.088 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.04,"[113.985, 112.228, 112.228, 106.93, 106.93, 103.851]"
2678,193644.cif,Li1+:3.920 Mn2+:3.196 Mn3+:0.564 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.039,"[113.16, 112.88, 112.88, 106.493, 106.493, 104.247]"
2679,193755.cif,Li1+:20.000 P5+:4.000 S2-:24.000 Sn4+:2.000,Li1,4.0,1,2,1,0.027,"[135.651, 125.226, 106.72, 106.589, 97.233, 89.433]"
2680,193755.cif,Li1+:20.000 P5+:4.000 S2-:24.000 Sn4+:2.000,P2,4.0,5,3,5,0.028,"[114.287, 108.875, 108.875, 108.875, 108.875, 106.792]"
2681,193755.cif,Li1+:20.000 P5+:4.000 S2-:24.000 Sn4+:2.000,P1,4.0,5,3,5,0.0,"[109.694, 109.694, 109.694, 109.694, 109.026, 109.026]"
2682,193755.cif,Li1+:20.000 P5+:4.000 S2-:24.000 Sn4+:2.000,Sn1,4.0,4,5,4,0.049,"[114.287, 108.875, 108.875, 108.875, 108.875, 106.792]"
2683,193768.cif,Li1+:16.000 Se2-:16.000 Sn4+:4.000,Li2,4.0,1,2,1,0.026,"[123.312, 119.308, 111.438, 104.495, 100.486, 92.39]"
2684,193768.cif,Li1+:16.000 Se2-:16.000 Sn4+:4.000,Li3,4.0,1,2,1,0.021,"[120.04, 120.04, 104.732, 104.732, 103.421, 101.876]"
2685,193768.cif,Li1+:16.000 Se2-:16.000 Sn4+:4.000,Sn1,4.0,4,5,4,0.03,"[113.447, 113.447, 112.253, 106.242, 105.278, 105.278]"
2700,193771.cif,H1+:28.000 Li1+:4.000 O2-:14.000 Se2-:6.000 Sn4+:2.000,Li1,4.0,1,2,1,0.015,"[119.498, 113.722, 109.621, 108.566, 104.934, 100.312]"
2701,193771.cif,H1+:28.000 Li1+:4.000 O2-:14.000 Se2-:6.000 Sn4+:2.000,Li2,4.0,1,2,1,0.003,"[115.722, 115.556, 110.469, 108.421, 105.367, 101.666]"
2702,193771.cif,H1+:28.000 Li1+:4.000 O2-:14.000 Se2-:6.000 Sn4+:2.000,O1,4.0,-2,2,6,0.549,"[115.69, 113.528, 108.966, 107.506, 105.837, 104.72]"
2711,193771.cif,H1+:28.000 Li1+:4.000 O2-:14.000 Se2-:6.000 Sn4+:2.000,Sn1,4.0,4,5,4,0.125,"[121.185, 110.892, 109.743, 108.615, 107.392, 95.981]"
2716,193797.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.465,"[123.319, 123.319, 120.471, 97.221, 97.221, 87.507]"
2717,193797.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.434,"[126.763, 121.453, 121.453, 93.13, 93.13, 92.057]"
2718,193797.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.403,"[128.888, 127.459, 110.934, 95.319, 94.853, 88.814]"
2719,193797.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.039,"[113.297, 113.297, 113.091, 106.386, 106.386, 103.615]"
2724,193799.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.462,"[123.271, 123.271, 120.431, 97.314, 97.314, 87.501]"
2725,193799.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.434,"[126.884, 121.386, 121.386, 93.17, 93.17, 91.977]"
2726,193799.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.403,"[128.822, 127.459, 110.885, 95.342, 94.962, 88.785]"
2727,193799.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.035,"[113.316, 113.316, 113.06, 106.445, 106.445, 103.474]"
2728,193800.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.465,"[123.34, 123.34, 120.631, 97.106, 97.106, 87.449]"
2729,193800.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.434,"[126.577, 121.493, 121.493, 93.239, 93.239, 91.983]"
2730,193800.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.4,"[128.69, 127.539, 110.971, 95.233, 94.928, 88.934]"
2731,193800.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.042,"[113.403, 113.397, 113.278, 106.236, 106.23, 103.468]"
2732,193803.cif,Li1+:4.000 O2-:14.000 Ti4+:6.000,Li1,4.0,1,2,1,0.039,"[119.782, 118.908, 118.908, 99.73, 99.73, 85.796]"
2735,193803.cif,Li1+:4.000 O2-:14.000 Ti4+:6.000,O5,4.0,-2,2,6,0.128,"[149.587, 103.615, 103.615, 96.857, 96.857, 89.072]"
2737,193803.cif,Li1+:4.000 O2-:14.000 Ti4+:6.000,O7,4.0,-2,2,6,0.139,"[149.305, 102.281, 102.281, 99.184, 99.184, 89.45]"
2738,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,Be1,4.0,2,2,2,0.008,"[110.836, 110.487, 109.907, 109.093, 108.409, 108.041]"
2739,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,O1,4.0,-2,2,6,0.304,"[123.724, 116.2, 105.92, 105.403, 104.768, 97.013]"
2740,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,O2,4.0,-2,2,6,0.302,"[123.271, 111.987, 109.658, 108.899, 106.04, 92.556]"
2741,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,O3,4.0,-2,2,6,0.3,"[123.484, 113.828, 108.572, 106.954, 105.789, 94.077]"
2742,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,O4,4.0,-2,2,6,0.303,"[124.222, 117.413, 105.629, 105.581, 104.543, 94.876]"
2743,193838.cif,Be2+:2.000 Li1+:4.000 O2-:8.000 Si4+:2.000,Si1,4.0,4,3,4,0.008,"[110.947, 110.048, 109.226, 109.22, 108.905, 108.463]"
2744,193947.cif,Ge4+:2.700 Li1+:20.740 P5+:3.300 S2-:24.000,Ge1,4.0,4,4,4,0.062,"[115.043, 108.602, 108.258, 108.258, 108.258, 108.258]"
2745,193947.cif,Ge4+:2.700 Li1+:20.740 P5+:3.300 S2-:24.000,P1,4.0,5,3,5,0.052,"[115.043, 108.602, 108.258, 108.258, 108.258, 108.258]"
2746,193947.cif,Ge4+:2.700 Li1+:20.740 P5+:3.300 S2-:24.000,P2,4.0,5,3,5,0.0,"[111.069, 111.069, 108.681, 108.681, 108.681, 108.681]"
2755,193963.cif,Li1+:16.000 Ni2+:8.000 O2-:64.000 S6+:16.000,S1,4.0,6,3,6,0.023,"[113.71, 111.389, 110.83, 109.506, 106.756, 104.702]"
2756,193963.cif,Li1+:16.000 Ni2+:8.000 O2-:64.000 S6+:16.000,S2,4.0,6,3,6,0.082,"[112.303, 112.111, 112.0, 111.027, 105.819, 103.038]"
2757,194284.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Al1,4.0,3,3,3,0.014,"[117.277, 117.277, 113.647, 113.647, 98.355, 97.811]"
2758,194284.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Li1,4.0,1,2,1,0.005,"[124.918, 124.918, 121.823, 121.816, 84.353, 84.203]"
2765,194284.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si1,4.0,4,3,4,0.017,"[110.965, 110.898, 109.688, 109.214, 108.337, 107.686]"
2766,194284.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si2,4.0,4,3,4,0.015,"[110.781, 110.591, 110.005, 109.895, 108.023, 107.554]"
2767,194285.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Al1,4.0,3,3,3,0.014,"[116.898, 116.898, 114.582, 114.576, 97.591, 97.545]"
2768,194285.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Li1,4.0,1,2,1,0.01,"[124.167, 124.167, 122.168, 122.161, 85.394, 83.817]"
2775,194285.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si1,4.0,4,3,4,0.016,"[111.716, 110.879, 109.554, 108.669, 108.409, 107.548]"
2776,194285.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si2,4.0,4,3,4,0.014,"[111.143, 110.591, 110.304, 110.194, 107.704, 106.93]"
2777,194286.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Al1,4.0,3,3,3,0.018,"[117.207, 117.2, 114.211, 114.211, 98.059, 97.198]"
2778,194286.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Li1,4.0,1,2,1,0.004,"[124.486, 124.479, 121.911, 121.904, 84.992, 84.14]"
2785,194286.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si1,4.0,4,3,4,0.021,"[111.18, 110.824, 109.597, 109.123, 109.093, 106.978]"
2786,194286.cif,Al3+:2.000 Li1+:2.000 O2-:20.000 Si4+:8.000,Si2,4.0,4,3,4,0.018,"[110.793, 110.702, 110.17, 109.962, 108.192, 107.032]"
2787,194331.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O1,4.0,-2,2,6,0.481,"[123.004, 123.004, 121.305, 97.256, 97.256, 86.991]"
2788,194331.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O2,4.0,-2,2,6,0.441,"[126.834, 121.292, 121.292, 93.405, 93.405, 91.782]"
2789,194331.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,O3,4.0,-2,2,6,0.411,"[129.094, 127.207, 110.591, 95.279, 95.008, 88.98]"
2790,194331.cif,Fe2+:4.000 Li1+:4.000 O2-:16.000 P5+:4.000,P1,4.0,5,3,5,0.046,"[113.766, 113.06, 113.06, 106.427, 106.427, 103.268]"
2791,194361.cif,Fe3+:3.984 Li1+:44.000 Nb4+:44.016 O2-:116.000,Li1,4.0,1,2,1,0.061,"[150.031, 147.512, 92.935, 92.935, 79.671, 79.671]"
2792,194361.cif,Fe3+:3.984 Li1+:44.000 Nb4+:44.016 O2-:116.000,Li2,4.0,1,2,1,0.068,"[180.0, 165.061, 97.47, 97.47, 82.53, 82.53]"
2793,194361.cif,Fe3+:3.984 Li1+:44.000 Nb4+:44.016 O2-:116.000,Li3,4.0,1,2,1,0.008,"[175.137, 170.61, 90.201, 90.201, 90.201, 90.201]"
2799,194597.cif,F1-:2.000 Fe2+:2.000 Li1+:2.000 O2-:8.000 S6+:2.000,S1,4.0,6,3,6,0.076,"[115.779, 110.048, 108.633, 108.162, 107.482, 106.666]"
2804,194598.cif,F1-:2.000 Fe2+:1.000 Fe3+:1.000 Li1+:1.000 O2-:8.000 S6+:2.000,S1,4.0,6,3,6,0.362,"[122.718, 118.125, 117.348, 101.748, 99.683, 95.607]"
2805,194605.cif,Al3+:48.000 Ca2+:16.000 Li1+:16.000 N3-:64.000,Al1,4.0,3,3,3,0.039,"[121.52, 113.979, 110.867, 107.638, 105.825, 94.02]"
2806,194605.cif,Al3+:48.000 Ca2+:16.000 Li1+:16.000 N3-:64.000,Al2,4.0,3,3,3,0.056,"[121.399, 116.686, 115.144, 106.344, 95.768, 93.555]"
2807,194605.cif,Al3+:48.000 Ca2+:16.000 Li1+:16.000 N3-:64.000,Al3,4.0,3,3,3,0.032,"[120.238, 115.404, 110.255, 109.075, 104.602, 94.37]"
2808,194605.cif,Al3+:48.000 Ca2+:16.000 Li1+:16.000 N3-:64.000,Li1,4.0,1,2,1,0.038,"[121.958, 120.424, 115.138, 104.957, 90.183, 89.926]"
2809,194808.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.048,"[115.499, 114.582, 110.977, 109.16, 104.247, 101.18]"
2810,194808.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge2,4.0,4,4,4,0.064,"[118.411, 109.323, 109.16, 107.506, 106.559, 105.623]"
2811,194808.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O1,4.0,-2,2,6,0.281,"[122.554, 118.79, 117.905, 100.271, 96.24, 95.751]"
2814,194808.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O4,4.0,-2,2,6,0.282,"[123.031, 122.263, 113.91, 99.178, 96.436, 96.189]"
2817,194809.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.047,"[115.664, 114.626, 110.8, 108.984, 104.353, 101.221]"
2818,194809.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge2,4.0,4,4,4,0.061,"[118.249, 109.244, 109.238, 107.548, 106.666, 105.652]"
2819,194809.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O1,4.0,-2,2,6,0.28,"[122.738, 118.764, 117.995, 100.247, 96.16, 95.492]"
2822,194809.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O4,4.0,-2,2,6,0.282,"[122.799, 121.972, 114.161, 99.311, 96.621, 96.292]"
2825,194810.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.058,"[115.499, 115.22, 110.292, 108.705, 104.501, 101.443]"
2826,194810.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge2,4.0,4,4,4,0.066,"[118.346, 108.929, 108.645, 107.86, 106.864, 105.914]"
2827,194810.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O1,4.0,-2,2,6,0.28,"[123.333, 118.301, 117.736, 100.585, 95.964, 95.348]"
2830,194810.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O4,4.0,-2,2,6,0.29,"[122.772, 122.31, 114.255, 98.836, 97.008, 95.923]"
2833,194811.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.068,"[116.417, 114.494, 110.279, 108.385, 104.625, 101.373]"
2834,194811.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge2,4.0,4,4,4,0.049,"[117.232, 109.627, 108.101, 107.921, 106.96, 106.678]"
2838,194811.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O4,4.0,-2,2,6,0.294,"[122.378, 121.715, 113.029, 99.021, 98.807, 96.904]"
2841,194812.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.066,"[115.315, 113.534, 111.605, 109.075, 104.543, 101.59]"
2842,194812.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O1,4.0,-2,2,6,0.299,"[122.772, 117.93, 115.087, 100.387, 98.714, 97.562]"
2845,194813.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,Ge1,4.0,4,4,4,0.072,"[115.499, 113.023, 111.839, 108.99, 104.531, 101.783]"
2846,194813.cif,Cr3+:4.000 Ge4+:8.000 Li1+:4.000 O2-:24.000,O1,4.0,-2,2,6,0.298,"[122.602, 117.976, 115.728, 100.125, 98.963, 97.013]"
2849,195129.cif,B3+:4.000 F1-:32.000 Li1+:4.000 O2-:32.000 P5+:16.000,B1,4.0,3,2,3,0.003,"[110.849, 110.634, 109.342, 108.784, 108.778, 108.451]"
2869,195129.cif,B3+:4.000 F1-:32.000 Li1+:4.000 O2-:32.000 P5+:16.000,P1,4.0,5,3,5,0.226,"[119.683, 113.441, 112.731, 105.07, 103.45, 100.247]"
2870,195129.cif,B3+:4.000 F1-:32.000 Li1+:4.000 O2-:32.000 P5+:16.000,P2,4.0,5,3,5,0.232,"[119.446, 113.81, 112.575, 105.706, 102.627, 100.556]"
2886,195433.cif,Fe2+:8.000 Li1+:16.000 O2-:56.000 P5+:16.000,P1,4.0,5,3,5,0.301,"[122.561, 113.129, 112.675, 107.11, 99.497, 98.32]"
2887,195433.cif,Fe2+:8.000 Li1+:16.000 O2-:56.000 P5+:16.000,P2,4.0,5,3,5,0.286,"[123.787, 121.038, 106.619, 104.117, 101.274, 95.797]"
2888,195433.cif,Fe2+:8.000 Li1+:16.000 O2-:56.000 P5+:16.000,P3,4.0,5,3,5,0.251,"[115.005, 114.393, 108.113, 107.53, 107.248, 104.105]"
2889,195520.cif,Fe3+:4.000 Li1+:10.400 Mo6+:12.000 Na1+:1.600 O2-:48.000,Mo1,4.0,6,5,6,0.05,"[114.942, 109.099, 109.093, 109.069, 109.069, 105.106]"
